date,published_at,patch_title,champion,patch_url,patch_summary,base_stats_changes,passive_changes,q_changes,w_changes,e_changes,r_changes,other_changes,champion_update
2023-01-10,2023-01-10 19:00:00+00:00,Patch 13.1 notes,Rammus,https://www.leagueoflegends.com/en-us/news/game-updates/patch-13-1-notes/,"{'type': 'html', 'body': 'Welcome to the 2023 Ranked season of League and patch 13.1, the first patch of the New Year!'}","[Base Stats]
Base Attack Damage : 56 ⇒ 53
Base Health : 634 ⇒ 614",,,"[W - Defensive Ball Curl]
Flat Armor : 40 ⇒ 25
Percent Armor : 60/70/80/90/100% ⇒ 40/55/70/85/100%
new OK Math : Flat resists granted by Rammus’ W are now also amplified by the percent resists that are granted by W",,,"Base AD decreased, base health decreased. W calculations adjusted, flat armor decreased, armor scaling decreased.","Base AD decreased, base health decreased. W calculations adjusted, flat armor decreased, armor scaling decreased.
Base Stats
Base Attack Damage : 56 ⇒ 53
Base Health : 634 ⇒ 614
W - Defensive Ball Curl
Flat Armor : 40 ⇒ 25
Percent Armor : 60/70/80/90/100% ⇒ 40/55/70/85/100%
new OK Math : Flat resists granted by Rammus’ W are now also amplified by the percent resists that are granted by W"
2023-01-10,2023-01-10 19:00:00+00:00,Patch 13.1 notes,Shaco,https://www.leagueoflegends.com/en-us/news/game-updates/patch-13-1-notes/,"{'type': 'html', 'body': 'Welcome to the 2023 Ranked season of League and patch 13.1, the first patch of the New Year!'}",,,"[Q - Deceive]
Mana Cost : 60 ⇒ 40
Backstab Critical Strike Bonus Damage : 30% ⇒ 40%",,"[E - Two-Shiv Poison]
Magic Damage : 70/95/120/145/170 (+75% bonus AD)(+60% AP) ⇒ 70/95/120/145/170 (+80% bonus AD) (+60% AP)
Magic Damage to Targets Below 30% Health of Maximum Health : 105/142.5/180/217.5/255 (+112.5% bonus AD)(+90% AP) ⇒ 105/142.5/180/217.5/255 (+120% bonus AD) (+90% AP)",,"Q mana cost decreased, backstab damage increased. E AD ratio increased.","Q mana cost decreased, backstab damage increased. E AD ratio increased.
Q - Deceive
Mana Cost : 60 ⇒ 40
Backstab Critical Strike Bonus Damage : 30% ⇒ 40%
E - Two-Shiv Poison
Magic Damage : 70/95/120/145/170 (+75% bonus AD)(+60% AP) ⇒ 70/95/120/145/170 (+80% bonus AD) (+60% AP)
Magic Damage to Targets Below 30% Health of Maximum Health : 105/142.5/180/217.5/255 (+112.5% bonus AD)(+90% AP) ⇒ 105/142.5/180/217.5/255 (+120% bonus AD) (+90% AP)"
2023-01-10,2023-01-10 19:00:00+00:00,Patch 13.1 notes,Sion,https://www.leagueoflegends.com/en-us/news/game-updates/patch-13-1-notes/,"{'type': 'html', 'body': 'Welcome to the 2023 Ranked season of League and patch 13.1, the first patch of the New Year!'}","[Base Stats]
Base Health : 615 ⇒ 655",,"[Q - Decimating Smash]
Damage When Fully Charged : 70/135/200/265/330 ⇒ 90/155/220/285/350",,,,Base Health increased. Q full charge damage increased.,"Base Health increased. Q full charge damage increased.
Base Stats
Base Health : 615 ⇒ 655
Q - Decimating Smash
Damage When Fully Charged : 70/135/200/265/330 ⇒ 90/155/220/285/350"
2023-01-10,2023-01-10 19:00:00+00:00,Patch 13.1 notes,Twisted Fate,https://www.leagueoflegends.com/en-us/news/game-updates/patch-13-1-notes/,"{'type': 'html', 'body': 'Welcome to the 2023 Ranked season of League and patch 13.1, the first patch of the New Year!'}",,,"[Q - Wild Cards]
Cooldown : 6 seconds at all ranks ⇒ 6/5.75/5.5/5.25/5 seconds","[W - Pick A Card]
Blue Card Magic Damage : 40/60/80/100/120 (+100% AD)(+90% AP) ⇒ 40/60/80/100/120 (+100% AD) (+115% AP)
Red Card Magic Damage : 30/45/60/75/90 (+100% AD)(+60% AP) ⇒ 30/45/60/75/90 (+100% AD) (+70% AP)",,,Q cooldown now decreases with rank. W Blue Card and Red Card AP ratios increased.,"Q cooldown now decreases with rank. W Blue Card and Red Card AP ratios increased.
Q - Wild Cards
Cooldown : 6 seconds at all ranks ⇒ 6/5.75/5.5/5.25/5 seconds
W - Pick A Card
Blue Card Magic Damage : 40/60/80/100/120 (+100% AD)(+90% AP) ⇒ 40/60/80/100/120 (+100% AD) (+115% AP)
Red Card Magic Damage : 30/45/60/75/90 (+100% AD)(+60% AP) ⇒ 30/45/60/75/90 (+100% AD) (+70% AP)"
2023-01-10,2023-01-10 19:00:00+00:00,Patch 13.1 notes,Xayah,https://www.leagueoflegends.com/en-us/news/game-updates/patch-13-1-notes/,"{'type': 'html', 'body': 'Welcome to the 2023 Ranked season of League and patch 13.1, the first patch of the New Year!'}","[Base Stats]
Base Attack Speed/Attack Speed Ratio : 0.625 ⇒ 0.658",,,,,,Base attack speed and attack speed ratio increased.,"Base attack speed and attack speed ratio increased.
Base Stats
Base Attack Speed/Attack Speed Ratio : 0.625 ⇒ 0.658"
2023-01-10,2023-01-10 19:00:00+00:00,Patch 13.1 notes,Yuumi,https://www.leagueoflegends.com/en-us/news/game-updates/patch-13-1-notes/,"{'type': 'html', 'body': 'Welcome to the 2023 Ranked season of League and patch 13.1, the first patch of the New Year!'}",,,"[Q - Prowling Projectile]
Base Damage : 50/90/130/170/210/250 ⇒ 50/80/110/140/170/200
Empowered Base Damage : 60/110/160/210/260/310 ⇒ 60/100/140/180/220/260",,,,Q base damage decreased.,"Q base damage decreased.
Q - Prowling Projectile
Base Damage : 50/90/130/170/210/250 ⇒ 50/80/110/140/170/200
Empowered Base Damage : 60/110/160/210/260/310 ⇒ 60/100/140/180/220/260"
2023-01-10,2023-01-10 19:00:00+00:00,Patch 13.1 notes,Zeri,https://www.leagueoflegends.com/en-us/news/game-updates/patch-13-1-notes/,"{'type': 'html', 'body': 'Welcome to the 2023 Ranked season of League and patch 13.1, the first patch of the New Year!'}","[Base Stats]
Attack Damage Growth : 1.5 ⇒ 1.3",,"[Q - Burst Fire]
Total Base Physical Damage : 15/18/21/24/27 ⇒ 15/17/19/21/23",,,,Attack Damage growth decreased. Q base damage decreased.,"Attack Damage growth decreased. Q base damage decreased.
Base Stats
Attack Damage Growth : 1.5 ⇒ 1.3
Q - Burst Fire
Total Base Physical Damage : 15/18/21/24/27 ⇒ 15/17/19/21/23"
2022-12-06,2022-12-06 19:00:00+00:00,Patch 12.23 notes,Amumu,https://www.leagueoflegends.com/en-us/news/game-updates/patch-12-23-notes/,"{'type': 'html', 'body': 'It’s the last patch of the year, patch 12.23 is here!'}","[Base Stats]
Health Growth : 89 ⇒ 100",,"[Q - Bandage Toss]
Mana Cost : 30/35/40/45/50 ⇒ 40/45/50/55/60","[W - Despair]
Damage per Second : 12/16/20/24/28 (+1/1.15/1.3/1.45/1.6% of target’s maximum HP) ⇒ 12/16/20/24/28 (+1/1.25/1.5/1.75/2% of target’s maximum HP)
[W - Feral Scream]
Base Damage : 75/125/175/225/275 ⇒ 80/135/190/245/300","[E - Tantrum]
Base Magic Damage : 85/110/135/160/185 (+ 50% AP) ⇒ 80/110/140/170/200 (+ 50% AP)
Passive mana restoration increased. W base damage increased. R cooldown now decreases with rank.
Passive - Carnivore
Mana Restored on Enemy Kills : 3.5-7.75 (based on level) ⇒ 4.7-9.5 (based on level)","[R - Feast]
Cooldown : 80 seconds ⇒ 80/70/60 seconds",Health growth increased. Q mana cost increased. W damage increased. E base magic damage increased.,"Health growth increased. Q mana cost increased. W damage increased. E base magic damage increased.
Base Stats
Health Growth : 89 ⇒ 100
Q - Bandage Toss
Mana Cost : 30/35/40/45/50 ⇒ 40/45/50/55/60
W - Despair
Damage per Second : 12/16/20/24/28 (+1/1.15/1.3/1.45/1.6% of target’s maximum HP) ⇒ 12/16/20/24/28 (+1/1.25/1.5/1.75/2% of target’s maximum HP)
E - Tantrum
Base Magic Damage : 85/110/135/160/185 (+ 50% AP) ⇒ 80/110/140/170/200 (+ 50% AP)
Passive mana restoration increased. W base damage increased. R cooldown now decreases with rank.
Passive - Carnivore
Mana Restored on Enemy Kills : 3.5-7.75 (based on level) ⇒ 4.7-9.5 (based on level)
W - Feral Scream
Base Damage : 75/125/175/225/275 ⇒ 80/135/190/245/300
R - Feast
Cooldown : 80 seconds ⇒ 80/70/60 seconds"
2022-12-06,2022-12-06 19:00:00+00:00,Patch 12.23 notes,Dr. Mundo,https://www.leagueoflegends.com/en-us/news/game-updates/patch-12-23-notes/,"{'type': 'html', 'body': 'It’s the last patch of the year, patch 12.23 is here!'}","[Base Stats]
Base Magic Resist : 32 ⇒ 29
Magic Resist Growth : 2.05 ⇒ 2.3
Base Attack Speed : 0.72 ⇒ 0.67
Attack Damage Growth : 3.5 ⇒ 2.5
Passive - Goes Where He Pleases
Cannister Health Loss : 7% of current health ⇒ 3% of current health
Cannister Heal : 8% of maximum health ⇒ 4% of maximum health
Max Health Regen per 5 seconds : 0.8-1.6% (linear progression) ⇒ 0.4-2.5% (non-linear progression, equal at level 11)",,"[Q - Infected Bonesaw]
Health Cost : 50 ⇒ 60","[W - Heart Zapper]
Health Cost : 5% of current health ⇒ 8% of current health
Gray Health Healed after Not Taking Damage : 0% ⇒ 50%
Damage Stored as Gray Health : 25/30/35/40/45% ⇒ 80-95% based on level in the first 0.75 seconds, then 25% afterwards
Duration : 4 seconds ⇒ 3 seconds","[E - Blunt Force Trauma]
Passive Bonus AD : 15/20/15/30/35 (+ 25/30/35/40/45 based on missing health) ⇒ 2.5/3/3.5/4/4.5% maximum health
Health Cost : 10/20/30/40/50 ⇒ 20/30/40/50/60
Cooldown : 8/7.5/7/6.5/6 seconds ⇒ 9/8.25/7.5/6.75/6 seconds
Bonus Damage to Monsters : 200% ⇒ 150%
[E - Footwork]
new Auto Attack Reset : E will now partially reset auto attacks in K’Sante’s base form, and will be a full auto attack reset while in his All Out form
Wall Forgiveness : Adjusted E so that if K’Sante is very close to dashing through a wall he will now go through the wall","[R - Maximum Dosage]
Missing Health Gained as Maximum Health : 8/11.5/15% ⇒ 15/20/25%
new Mega Mundo Heals : At rank 3, Mundo’s R’s healing effects are increased by an additional 5% per nearby enemy champion
removed Mundo Mad : R no longer gives bonus AD
Base health regeneration increased, health growth increased. E adjusted.
Base Health Regeneration : 8.5 ⇒ 9.5
Health Growth : 104 ⇒ 108",All abilities adjusted.,"All abilities adjusted.
Base Stats
Base Magic Resist : 32 ⇒ 29
Magic Resist Growth : 2.05 ⇒ 2.3
Base Attack Speed : 0.72 ⇒ 0.67
Attack Damage Growth : 3.5 ⇒ 2.5
Passive - Goes Where He Pleases
Cannister Health Loss : 7% of current health ⇒ 3% of current health
Cannister Heal : 8% of maximum health ⇒ 4% of maximum health
Max Health Regen per 5 seconds : 0.8-1.6% (linear progression) ⇒ 0.4-2.5% (non-linear progression, equal at level 11)
Q - Infected Bonesaw
Health Cost : 50 ⇒ 60
W - Heart Zapper
Health Cost : 5% of current health ⇒ 8% of current health
Gray Health Healed after Not Taking Damage : 0% ⇒ 50%
Damage Stored as Gray Health : 25/30/35/40/45% ⇒ 80-95% based on level in the first 0.75 seconds, then 25% afterwards
Duration : 4 seconds ⇒ 3 seconds
E - Blunt Force Trauma
Passive Bonus AD : 15/20/15/30/35 (+ 25/30/35/40/45 based on missing health) ⇒ 2.5/3/3.5/4/4.5% maximum health
Health Cost : 10/20/30/40/50 ⇒ 20/30/40/50/60
Cooldown : 8/7.5/7/6.5/6 seconds ⇒ 9/8.25/7.5/6.75/6 seconds
Bonus Damage to Monsters : 200% ⇒ 150%
R - Maximum Dosage
Missing Health Gained as Maximum Health : 8/11.5/15% ⇒ 15/20/25%
new Mega Mundo Heals : At rank 3, Mundo’s R’s healing effects are increased by an additional 5% per nearby enemy champion
removed Mundo Mad : R no longer gives bonus AD
Base health regeneration increased, health growth increased. E adjusted.
Base Health Regeneration : 8.5 ⇒ 9.5
Health Growth : 104 ⇒ 108
E - Footwork
new Auto Attack Reset : E will now partially reset auto attacks in K’Sante’s base form, and will be a full auto attack reset while in his All Out form
Wall Forgiveness : Adjusted E so that if K’Sante is very close to dashing through a wall he will now go through the wall"
2022-12-06,2022-12-06 19:00:00+00:00,Patch 12.23 notes,Kassadin,https://www.leagueoflegends.com/en-us/news/game-updates/patch-12-23-notes/,"{'type': 'html', 'body': 'It’s the last patch of the year, patch 12.23 is here!'}",,,"[Q - Null Sphere]
Shield Strength : 60/90/120/150/180 (+ 40% AP) ⇒ 80/110/140/170/200 (+ 30% AP)
Shield Spawn Speed : Shield is granted when the Q projectile leave’s Kassadin’s hand ⇒ Shield is granted when Q is cast",,"[E - Force Pulse]
Cooldown : 5 seconds ⇒ 21/19/17/15/13 seconds
removed Stacks Be Gone : This spell no longer requires a certain number of stacks in order to be cast
new Send Your Energy : Ally and enemy spells cast nearby Kassadin reduce E’s cooldown by 1 second",,"Q base shield increased, shield AP scaling decreased. E adjusted.","Q base shield increased, shield AP scaling decreased. E adjusted.
Q - Null Sphere
Shield Strength : 60/90/120/150/180 (+ 40% AP) ⇒ 80/110/140/170/200 (+ 30% AP)
Shield Spawn Speed : Shield is granted when the Q projectile leave’s Kassadin’s hand ⇒ Shield is granted when Q is cast
E - Force Pulse
Cooldown : 5 seconds ⇒ 21/19/17/15/13 seconds
removed Stacks Be Gone : This spell no longer requires a certain number of stacks in order to be cast
new Send Your Energy : Ally and enemy spells cast nearby Kassadin reduce E’s cooldown by 1 second"
2022-12-06,2022-12-06 19:00:00+00:00,Patch 12.23 notes,Kayn,https://www.leagueoflegends.com/en-us/news/game-updates/patch-12-23-notes/,"{'type': 'html', 'body': 'It’s the last patch of the year, patch 12.23 is here!'}",,,,,"[E - Shadow Step]
Heal upon entering Terrain : 90/100/110/120/130 (+35% bonus AD) ⇒ 90/100/110/120/130 (+45% bonus AD)",,"Passive Shadow Assassin bonus damage increased. E heal AD ratio increased.
Passive - The Darkin Scythe
Shadow Assassin Bonus Damage : 8-30% (based on level) ⇒ 13-40% (based on level)","Passive Shadow Assassin bonus damage increased. E heal AD ratio increased.
Passive - The Darkin Scythe
Shadow Assassin Bonus Damage : 8-30% (based on level) ⇒ 13-40% (based on level)
E - Shadow Step
Heal upon entering Terrain : 90/100/110/120/130 (+35% bonus AD) ⇒ 90/100/110/120/130 (+45% bonus AD)"
2022-12-06,2022-12-06 19:00:00+00:00,Patch 12.23 notes,Lillia,https://www.leagueoflegends.com/en-us/news/game-updates/patch-12-23-notes/,"{'type': 'html', 'body': 'It’s the last patch of the year, patch 12.23 is here!'}",,,"[Q - Blooming Blows]
Magic Damage : 35/50/65/80/95 (+40% AP) ⇒ 40/50/60/70/80 (+40% AP)
Outer Edge True Damage : 35/50/65/80/95 (+40% AP) ⇒ 40/50/60/70/80 (+40% AP)",,,,Q base damage decreased.,"Q base damage decreased.
Q - Blooming Blows
Magic Damage : 35/50/65/80/95 (+40% AP) ⇒ 40/50/60/70/80 (+40% AP)
Outer Edge True Damage : 35/50/65/80/95 (+40% AP) ⇒ 40/50/60/70/80 (+40% AP)"
2022-12-06,2022-12-06 19:00:00+00:00,Patch 12.23 notes,Malphite,https://www.leagueoflegends.com/en-us/news/game-updates/patch-12-23-notes/,"{'type': 'html', 'body': 'It’s the last patch of the year, patch 12.23 is here!'}",,,,,"[E - Ground Slam]
Magic Damage : 60/95/130/165/200 (+60% AP) (+30% Armor) ⇒ 70/110/150/190/230 (+60% AP) (+40% Armor)
Mana Cost : 50/55/60/65/70 ⇒ 50 at all ranks",,"E base damage increased, armor scaling increased, mana cost no longer increases with rank.","E base damage increased, armor scaling increased, mana cost no longer increases with rank.
E - Ground Slam
Magic Damage : 60/95/130/165/200 (+60% AP) (+30% Armor) ⇒ 70/110/150/190/230 (+60% AP) (+40% Armor)
Mana Cost : 50/55/60/65/70 ⇒ 50 at all ranks"
2022-12-06,2022-12-06 19:00:00+00:00,Patch 12.23 notes,Maokai,https://www.leagueoflegends.com/en-us/news/game-updates/patch-12-23-notes/,"{'type': 'html', 'body': 'It’s the last patch of the year, patch 12.23 is here!'}",,,"[Q - Bramble Smash]
Base Damage : 65/110/155/200/245 (+2/2.25/2.5/2.75/3% of the target’s maximum HP) ⇒ 70/120/170/220/270 (+2/2.25/2.5/2.75/3% of the target’s maximum HP)
Bonus Damage to Monsters : 80/100/120/140/160 ⇒ 120/140/160/180/200",,,,"Passive heal increased. Q base damage increased, damage to monsters increased.
Passive - Sap Magic
Heal : 4-34 (based on level) + (4-10% maximum health (based on level)) ⇒ 4-34 (based on level) + (4-12% maximum health (based on level))","Passive heal increased. Q base damage increased, damage to monsters increased.
Passive - Sap Magic
Heal : 4-34 (based on level) + (4-10% maximum health (based on level)) ⇒ 4-34 (based on level) + (4-12% maximum health (based on level))
Q - Bramble Smash
Base Damage : 65/110/155/200/245 (+2/2.25/2.5/2.75/3% of the target’s maximum HP) ⇒ 70/120/170/220/270 (+2/2.25/2.5/2.75/3% of the target’s maximum HP)
Bonus Damage to Monsters : 80/100/120/140/160 ⇒ 120/140/160/180/200"
2022-12-06,2022-12-06 19:00:00+00:00,Patch 12.23 notes,Mordekaiser,https://www.leagueoflegends.com/en-us/news/game-updates/patch-12-23-notes/,"{'type': 'html', 'body': 'It’s the last patch of the year, patch 12.23 is here!'}",,,,,,,"Passive damage cap against monsters decreased, now only procs when hit by large monsters.
Passive - Darkness Rise
Damage Cap against Monsters : 180 ⇒ 28-164 (based on level)
Passive Proc on Monsters : Generates a stack on all monster hits ⇒ Generates a stack on large monster hits","Passive damage cap against monsters decreased, now only procs when hit by large monsters.
Passive - Darkness Rise
Damage Cap against Monsters : 180 ⇒ 28-164 (based on level)
Passive Proc on Monsters : Generates a stack on all monster hits ⇒ Generates a stack on large monster hits"
2022-12-06,2022-12-06 19:00:00+00:00,Patch 12.23 notes,Shyvana,https://www.leagueoflegends.com/en-us/news/game-updates/patch-12-23-notes/,"{'type': 'html', 'body': 'It’s the last patch of the year, patch 12.23 is here!'}",,,,,"[E - Flame Breath]
Empowered Basic Attacks vs Marked Enemies : 3.5% of target's maximum HP ⇒ 3% of target's maximum HP",,E damage vs marked enemies decreased.,"E damage vs marked enemies decreased.
E - Flame Breath
Empowered Basic Attacks vs Marked Enemies : 3.5% of target's maximum HP ⇒ 3% of target's maximum HP"
2022-12-06,2022-12-06 19:00:00+00:00,Patch 12.23 notes,Sion,https://www.leagueoflegends.com/en-us/news/game-updates/patch-12-23-notes/,"{'type': 'html', 'body': 'It’s the last patch of the year, patch 12.23 is here!'}","[Base Stats]
Base Mana : 330 ⇒ 400
Mana Growth : 42 ⇒ 52",,"[Q - Decimating Smash]
Base Damage : 30/50/70/90/110 ⇒ 40/60/80/100/120",,,,"Base mana increased, mana growth increased. Q base damage increased.","Base mana increased, mana growth increased. Q base damage increased.
Base Stats
Base Mana : 330 ⇒ 400
Mana Growth : 42 ⇒ 52
Q - Decimating Smash
Base Damage : 30/50/70/90/110 ⇒ 40/60/80/100/120"
2022-12-06,2022-12-06 19:00:00+00:00,Patch 12.23 notes,Syndra,https://www.leagueoflegends.com/en-us/news/game-updates/patch-12-23-notes/,"{'type': 'html', 'body': 'It’s the last patch of the year, patch 12.23 is here!'}",,,,"[W - Force of Will]
Transcendent Upgrade Bonus Damage : 15% (+1.5% per 100 AP) ⇒ 12% ( 2% per 100 AP)","[E - Scatter the Weak]
Cooldown : 15 seconds ⇒ 17 seconds
Magic Damage : 75/115/155/195/235 (+55% AP) ⇒ 75/115/155/195/235 (+45% AP)
Bugfixes
Cooldown : Fixed a bug where upgrading Q could reset its cooldown",,"Upgraded W bonus damage decreased, AP scaling increased. E AP ratio decreased, cooldown increased. Q bugfix.","Upgraded W bonus damage decreased, AP scaling increased. E AP ratio decreased, cooldown increased. Q bugfix.
W - Force of Will
Transcendent Upgrade Bonus Damage : 15% (+1.5% per 100 AP) ⇒ 12% ( 2% per 100 AP)
E - Scatter the Weak
Cooldown : 15 seconds ⇒ 17 seconds
Magic Damage : 75/115/155/195/235 (+55% AP) ⇒ 75/115/155/195/235 (+45% AP)
Bugfixes
Cooldown : Fixed a bug where upgrading Q could reset its cooldown"
